C,SETP.WORLD,DVD_STATIONOWNER,AEMO,PUBLIC,2017/07/08,02:15:04,0000000285202918,,0000000285202674
I,PARTICIPANT_REGISTRATION,STATIONOWNER,1,EFFECTIVEDATE,PARTICIPANTID,STATIONID,VERSIONNO,LASTCHANGED
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2011/12/21 00:00:00",RESPONSE,BBASEHOS,1,"2011/12/20 11:10:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2011/12/21 00:00:00",RESPONSE,NINEWIL,1,"2011/12/20 11:10:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2011/12/21 00:00:00",RESPONSE,STGEORGE,1,"2011/12/20 11:10:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2011/12/21 00:00:00",RESPONSE,SYMEX,1,"2011/12/20 11:10:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2011/12/21 00:00:00",RESPONSE,TATIARA,1,"2011/12/20 11:10:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2011/12/21 00:00:00",RESPONSE,WESTCBT,1,"2011/12/20 11:10:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2011/12/21 00:00:00",RESPONSE,WESTILLA,1,"2011/12/20 11:10:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2011/12/21 00:00:00",RESPONSE,BLULAKE,1,"2011/12/20 11:10:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2011/12/22 00:00:00",SNOWY,JNDSHPS,1,"2011/12/21 13:40:24"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2011/12/22 00:00:00",SNOWY,JOUNAMA,1,"2011/12/21 13:40:24"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2011/12/22 00:00:00",SNOWY,LNGS,1,"2011/12/21 13:40:24"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2011/12/22 00:00:00",SNOWY,MURRAY,1,"2011/12/21 13:40:24"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2011/12/22 00:00:00",SNOWY,MURRAY1,1,"2011/12/21 13:40:24"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2011/12/22 00:00:00",SNOWY,MURRAY2,1,"2011/12/21 13:40:24"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2011/12/22 00:00:00",SNOWY,SNOWY,1,"2011/12/21 13:40:24"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2011/12/22 00:00:00",SNOWY,SNOWY1,1,"2011/12/21 13:40:24"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2011/12/22 00:00:00",SNOWY,SNOWY2,1,"2011/12/21 13:40:24"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2011/12/22 00:00:00",SNOWY,SNOWY3,1,"2011/12/21 13:40:24"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2011/12/22 00:00:00",SNOWY,SNOWY6,1,"2011/12/21 13:40:24"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2011/12/22 00:00:00",SNOWY,SNWYGJP2,1,"2011/12/21 13:40:24"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2011/12/22 00:00:00",SNOWY,TUMUT1,1,"2011/12/21 13:40:24"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2011/12/22 00:00:00",SNOWY,TUMUT2,1,"2011/12/21 13:40:24"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2011/12/22 00:00:00",SNOWY,TUMUT3,1,"2011/12/21 13:40:24"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/02/01 00:00:00",SNOWY,JNDSHPS,1,"2012/01/31 08:35:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/02/01 00:00:00",SNOWY,JOUNAMA,1,"2012/01/31 08:35:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/02/01 00:00:00",SNOWY,LNGS,1,"2012/01/31 08:35:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/02/01 00:00:00",SNOWY,MURRAY,1,"2012/01/31 08:35:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/02/01 00:00:00",SNOWY,MURRAY1,1,"2012/01/31 08:35:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/02/01 00:00:00",SNOWY,MURRAY2,1,"2012/01/31 08:35:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/02/01 00:00:00",SNOWY,SNOWY,1,"2012/01/31 08:35:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/02/01 00:00:00",SNOWY,SNOWY1,1,"2012/01/31 08:35:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/02/01 00:00:00",SNOWY,SNOWY2,1,"2012/01/31 08:35:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/02/01 00:00:00",SNOWY,SNOWY3,1,"2012/01/31 08:35:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/02/01 00:00:00",SNOWY,SNOWY6,1,"2012/01/31 08:35:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/02/01 00:00:00",SNOWY,SNWYGJP2,1,"2012/01/31 08:35:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/02/01 00:00:00",SNOWY,TUMUT1,1,"2012/01/31 08:35:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/02/01 00:00:00",SNOWY,TUMUT2,1,"2012/01/31 08:35:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/02/01 00:00:00",SNOWY,TUMUT3,1,"2012/01/31 08:35:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/02/01 00:00:00",SNOWY,VPGS,1,"2012/01/31 08:35:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/04/01 00:00:00",EDLLFGQ,BPLANDF,1,"2012/03/30 09:07:34"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",NORPOWER,DAANDINE,1,"2012/05/09 10:08:23"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",NORPOWER,LKBONNY1,1,"2012/05/09 10:08:23"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",NORPOWER,LUCAS2S2,1,"2012/05/09 10:08:23"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",NORPOWER,OCPS,1,"2012/05/09 10:08:23"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",NORPOWER,PMATTAEP,1,"2012/05/09 10:08:23"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",NORPOWER,TERALBA,1,"2012/05/09 10:08:23"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",BORAL,CULLERIN,1,"2012/05/09 10:08:23"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",BORAL,DDPS1,1,"2012/05/09 10:08:23"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",BORAL,LADBROKE,1,"2012/05/09 10:08:23"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",BORAL,MORTLK,1,"2012/05/09 10:08:23"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",BORAL,MSTUART,1,"2012/05/09 10:08:23"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",BORAL,OSBORNE,1,"2012/05/09 10:08:23"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",BORAL,QUARANTN,1,"2012/05/09 10:08:23"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",BORAL,ROCHEDAL,1,"2012/05/09 10:08:23"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",BORAL,ROMA,1,"2012/05/09 10:08:23"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",BORAL,WHIT1,1,"2012/05/09 10:08:23"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",BORAL,WONWP,1,"2012/05/09 10:08:23"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",NORPOWER,DAANDINE,2,"2012/05/09 10:09:03"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",NORPOWER,LKBONNY1,2,"2012/05/09 10:09:03"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",NORPOWER,OCPS,2,"2012/05/09 10:09:03"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",NORPOWER,PMATTAEP,2,"2012/05/09 10:09:03"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",NORPOWER,TERALBA,2,"2012/05/09 10:09:03"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",BORAL,CULLERIN,2,"2012/05/09 10:09:03"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",BORAL,DDPS1,2,"2012/05/09 10:09:03"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",BORAL,LADBROKE,2,"2012/05/09 10:09:03"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",BORAL,MORTLK,2,"2012/05/09 10:09:03"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",BORAL,MSTUART,2,"2012/05/09 10:09:03"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",BORAL,OSBORNE,2,"2012/05/09 10:09:03"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",BORAL,QUARANTN,2,"2012/05/09 10:09:03"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",BORAL,ROCHEDAL,2,"2012/05/09 10:09:03"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",BORAL,ROMA,2,"2012/05/09 10:09:03"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",BORAL,WHIT1,2,"2012/05/09 10:09:03"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",BORAL,WONWP,2,"2012/05/09 10:09:03"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",BORAL,LUCAS2S2,2,"2012/05/09 10:09:03"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",NORPOWER,DAANDINE,3,"2012/05/09 10:32:50"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",NORPOWER,OCPS,3,"2012/05/09 10:32:50"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",NORPOWER,PMATTAEP,3,"2012/05/09 10:32:50"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",NORPOWER,TERALBA,3,"2012/05/09 10:32:50"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",BORAL,CULLERIN,3,"2012/05/09 10:32:50"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",BORAL,DDPS1,3,"2012/05/09 10:32:50"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",BORAL,LADBROKE,3,"2012/05/09 10:32:50"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",BORAL,LUCAS2S2,3,"2012/05/09 10:32:50"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",BORAL,MORTLK,3,"2012/05/09 10:32:50"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",BORAL,MSTUART,3,"2012/05/09 10:32:50"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",BORAL,OSBORNE,3,"2012/05/09 10:32:50"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",BORAL,QUARANTN,3,"2012/05/09 10:32:50"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",BORAL,ROCHEDAL,3,"2012/05/09 10:32:50"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",BORAL,ROMA,3,"2012/05/09 10:32:50"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",BORAL,WHIT1,3,"2012/05/09 10:32:50"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",BORAL,WONWP,3,"2012/05/09 10:32:50"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/05/10 00:00:00",BORAL,LKBONNY1,3,"2012/05/09 10:32:50"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/07/01 00:00:00",STANWELL,BARRON,1,"2012/06/29 10:09:01"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/07/01 00:00:00",STANWELL,KAREEYA,1,"2012/06/29 10:09:01"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/07/01 00:00:00",STANWELL,MACKAY,1,"2012/06/29 10:09:01"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/07/01 00:00:00",STANWELL,STANWELL,1,"2012/06/29 10:09:01"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/07/01 00:00:00",STANWELL,SWANBANK,1,"2012/06/29 10:09:01"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/07/01 00:00:00",STANWELL,TARONG,1,"2012/06/29 10:09:01"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/07/01 00:00:00",STANWELL,TARONGN,1,"2012/06/29 10:09:01"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/07/01 00:00:00",STANWELL,WIVENSH,1,"2012/06/29 10:09:01"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/07/01 00:00:00",RATCHAC,COLNSV,1,"2012/06/29 10:09:01"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/08/21 00:00:00",SOUTHYD2,BLUFF,1,"2012/08/20 11:33:48"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/08/21 00:00:00",SOUTHYD2,HALLWF,1,"2012/08/20 11:33:48"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/08/21 00:00:00",SOUTHYD2,HALLWF2,1,"2012/08/20 11:33:48"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/08/21 00:00:00",SOUTHYD2,NBHWF,1,"2012/08/20 11:33:48"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/08/21 00:00:00",SOUTHYD2,OAKLAND,1,"2012/08/20 11:33:48"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/08/21 00:00:00",SOUTHYD2,MACARTH,1,"2012/08/20 11:33:48"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/08/24 00:00:00",FPC30,RPCG,1,"2012/08/23 10:14:29"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/11/08 00:00:00",MACKAYS,RACOMIL,1,"2012/11/07 15:34:49"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/11/09 00:00:00",MORTONSL,MLWF,1,"2012/11/08 11:20:39"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/11/30 00:00:00",RESPONSE,AMCORGR,1,"2012/11/29 16:59:35"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/11/30 00:00:00",RESPONSE,BANKSPT,1,"2012/11/29 16:59:35"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/11/30 00:00:00",RESPONSE,BBASEHOS,1,"2012/11/29 16:59:35"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/11/30 00:00:00",RESPONSE,BLULAKE,1,"2012/11/29 16:59:35"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/11/30 00:00:00",RESPONSE,NINEWIL,1,"2012/11/29 16:59:35"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/11/30 00:00:00",RESPONSE,STGEORGE,1,"2012/11/29 16:59:35"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/11/30 00:00:00",RESPONSE,TATIARA,1,"2012/11/29 16:59:35"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/11/30 00:00:00",RESPONSE,WESTCBT,1,"2012/11/29 16:59:35"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/11/30 00:00:00",RESPONSE,WESTILLA,1,"2012/11/29 16:59:35"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/07 00:00:00",AGLSHYDR,COPTNHYD,1,"2012/12/06 10:36:12"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/07 00:00:00",AGLSHYDR,GLBWNHYD,1,"2012/12/06 10:36:12"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/07 00:00:00",AGLSHYDR,YWNGAHYD,1,"2012/12/06 10:36:12"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/07 00:00:00",SOUTHHYD,AGLNOW1,1,"2012/12/06 10:36:12"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/07 00:00:00",SOUTHHYD,AGLSOM,1,"2012/12/06 10:36:12"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/07 00:00:00",SOUTHHYD,BAPS,1,"2012/12/06 10:36:12"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/07 00:00:00",SOUTHHYD,CLOVER,1,"2012/12/06 10:36:12"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/07 00:00:00",SOUTHHYD,DARTM,1,"2012/12/06 10:36:12"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/07 00:00:00",SOUTHHYD,EDLRGNRD,1,"2012/12/06 10:36:12"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/07 00:00:00",SOUTHHYD,EILDON,1,"2012/12/06 10:36:12"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/07 00:00:00",SOUTHHYD,ICSM,1,"2012/12/06 10:36:12"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/07 00:00:00",SOUTHHYD,MCKAY,1,"2012/12/06 10:36:12"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/07 00:00:00",SOUTHHYD,MORANBAH,1,"2012/12/06 10:36:12"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/07 00:00:00",SOUTHHYD,OAKEY,1,"2012/12/06 10:36:12"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/07 00:00:00",SOUTHHYD,PINDARI,1,"2012/12/06 10:36:12"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/07 00:00:00",SOUTHHYD,RUBICON,1,"2012/12/06 10:36:12"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/07 00:00:00",SOUTHHYD,SUNCOAST,1,"2012/12/06 10:36:12"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/07 00:00:00",SOUTHHYD,WKIEWA,1,"2012/12/06 10:36:12"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/07 00:00:00",SOUTHHYD,WPWF,1,"2012/12/06 10:36:12"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/07 00:00:00",SOUTHHYD,WYANGALA,1,"2012/12/06 10:36:12"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/07 00:00:00",SOUTHHYD,WYANGALB,1,"2012/12/06 10:36:12"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/07 00:00:00",SOUTHHYD,YABULU,1,"2012/12/06 10:36:12"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/07 00:00:00",SOUTHHYD,BDONGHYD,1,"2012/12/06 10:36:12"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/14 00:00:00",ERGON,BROOKLYN,1,"2012/12/13 10:21:58"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/14 00:00:00",ERGON,EASTCRK,1,"2012/12/13 10:21:58"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/14 00:00:00",ERGON,GERMCRK,1,"2012/12/13 10:21:58"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/14 00:00:00",ERGON,GRANGEAV,1,"2012/12/13 10:21:58"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/14 00:00:00",ERGON,JACKSGUL,1,"2012/12/13 10:21:58"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2013/01/01 00:00:00",BORAL,CULLERIN,1,"2012/12/21 09:05:16"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2013/01/01 00:00:00",BORAL,DDPS1,1,"2012/12/21 09:05:16"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2013/01/01 00:00:00",BORAL,LADBROKE,1,"2012/12/21 09:05:16"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2013/01/01 00:00:00",BORAL,LKBONNY1,1,"2012/12/21 09:05:16"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2013/01/01 00:00:00",BORAL,MORTLK,1,"2012/12/21 09:05:16"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2013/01/01 00:00:00",BORAL,MSTUART,1,"2012/12/21 09:05:16"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2013/01/01 00:00:00",BORAL,OSBORNE,1,"2012/12/21 09:05:16"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2013/01/01 00:00:00",BORAL,QUARANTN,1,"2012/12/21 09:05:16"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2013/01/01 00:00:00",BORAL,ROCHEDAL,1,"2012/12/21 09:05:16"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2013/01/01 00:00:00",BORAL,ROMA,1,"2012/12/21 09:05:16"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2013/01/01 00:00:00",BORAL,WHIT1,1,"2012/12/21 09:05:16"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2013/01/01 00:00:00",BORAL,WONWP,1,"2012/12/21 09:05:16"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2013/01/01 00:00:00",EDLLFGN,LUCAS2S2,1,"2012/12/21 09:05:16"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/24 00:00:00",AGLSHYDR,GLBWNHYD,1,"2012/12/21 10:13:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/24 00:00:00",AGLSHYDR,YWNGAHYD,1,"2012/12/21 10:13:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/24 00:00:00",SOUTHHYD,AGLNOW1,1,"2012/12/21 10:13:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/24 00:00:00",SOUTHHYD,AGLSOM,1,"2012/12/21 10:13:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/24 00:00:00",SOUTHHYD,BAPS,1,"2012/12/21 10:13:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/24 00:00:00",SOUTHHYD,BDONGHYD,1,"2012/12/21 10:13:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/24 00:00:00",SOUTHHYD,CLOVER,1,"2012/12/21 10:13:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/24 00:00:00",SOUTHHYD,DARTM,1,"2012/12/21 10:13:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/24 00:00:00",SOUTHHYD,EDLRGNRD,1,"2012/12/21 10:13:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/24 00:00:00",SOUTHHYD,EILDON,1,"2012/12/21 10:13:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/24 00:00:00",SOUTHHYD,ICSM,1,"2012/12/21 10:13:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/24 00:00:00",SOUTHHYD,MCKAY,1,"2012/12/21 10:13:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/24 00:00:00",SOUTHHYD,MORANBAH,1,"2012/12/21 10:13:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/24 00:00:00",SOUTHHYD,OAKEY,1,"2012/12/21 10:13:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/24 00:00:00",SOUTHHYD,PINDARI,1,"2012/12/21 10:13:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/24 00:00:00",SOUTHHYD,RUBICON,1,"2012/12/21 10:13:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/24 00:00:00",SOUTHHYD,SUNCOAST,1,"2012/12/21 10:13:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/24 00:00:00",SOUTHHYD,WKIEWA,1,"2012/12/21 10:13:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/24 00:00:00",SOUTHHYD,WPWF,1,"2012/12/21 10:13:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/24 00:00:00",SOUTHHYD,WYANGALA,1,"2012/12/21 10:13:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/24 00:00:00",SOUTHHYD,WYANGALB,1,"2012/12/21 10:13:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/24 00:00:00",SOUTHHYD,YABULU,1,"2012/12/21 10:13:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/24 00:00:00",SOUTHHYD,COPTNHYD,1,"2012/12/21 10:13:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/24 00:00:00",AGLSHYDR,YWNGAHYD,2,"2012/12/21 10:16:37"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/24 00:00:00",SOUTHHYD,AGLNOW1,2,"2012/12/21 10:16:37"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2012/12/24 00:00:00",SOUTHHYD,AGLSOM,2,"2012/12/21 10:16:37"
